# x_m,y_m,w_tr_right_m,w_tr_left_m
-149.438944,815.131610,5.762,5.910
-150.152112,820.059891,5.753,5.940
-150.584660,825.036678,5.748,6.053
-150.731141,830.042708,5.743,6.165
-150.586280,835.054836,5.764,6.214
-150.144802,840.049909,5.804,6.205
-149.401432,845.004771,5.895,6.037
-148.350897,849.896268,6.067,5.886
-146.987921,854.701245,6.111,5.870
-145.307230,859.396549,6.026,5.983
-143.304071,863.959298,5.895,6.266
-140.989755,868.375001,5.754,6.584
-138.394291,872.638943,5.969,6.631
-135.548742,876.746954,6.428,6.492
-132.484172,880.694867,6.867,6.369
-129.225677,884.475908,6.685,6.719
-125.777502,888.074198,6.503,7.070
-122.139338,891.471868,6.441,7.119
-118.310880,894.651051,6.393,7.131
-114.295347,897.597293,6.345,7.144
-110.108207,900.307998,6.531,7.059
-105.767584,902.783143,6.732,6.967
-101.291602,905.022703,6.933,6.875
-96.698387,907.026656,6.883,6.964
-92.006064,908.794977,6.762,7.104
-87.232756,910.327643,6.641,7.244
-82.396589,911.624630,6.607,7.273
-77.515179,912.686086,6.662,7.190
-72.599880,913.514280,6.717,7.108
-67.657834,914.112905,6.785,7.030
-62.696101,914.485682,6.924,6.981
-57.721744,914.636333,6.889,7.031
-52.741824,914.568577,6.827,7.086
-47.763403,914.286137,6.717,7.143
-42.793544,913.792733,6.606,7.200
-37.839306,913.092085,6.542,7.229
-32.908878,912.186753,6.722,7.109
-28.017458,911.072048,6.902,6.988
-23.182946,909.740489,7.081,6.868
-18.423248,908.184591,6.940,7.016
-13.756270,906.396867,6.758,7.199
-9.199916,904.369832,6.576,7.381
-4.772093,902.095999,6.647,7.406
-0.490706,899.567884,6.800,7.380
3.627318,896.779215,6.953,7.353
7.592871,893.758281,7.031,7.322
11.447990,890.572064,7.073,7.290
15.236358,887.289587,7.115,7.257
19.001652,883.979867,7.112,7.261
22.744934,880.662771,7.047,7.318
26.323648,877.192522,6.981,7.375
29.622324,873.449768,6.988,7.400
32.718543,869.521623,7.108,7.375
35.709349,865.514334,7.228,7.349
38.620864,861.452674,7.205,7.269
41.464365,857.344361,7.158,7.179
44.251127,853.197112,7.111,7.089
46.992426,849.018641,7.088,7.053
49.699536,844.816667,7.080,7.054
52.383734,840.598906,7.073,7.054
55.056296,836.373074,7.066,7.054
57.727947,832.146514,7.058,7.055
60.402878,827.922095,7.051,7.055
63.080979,823.699751,7.044,7.055
65.762068,819.479362,7.037,7.056
68.445960,815.260811,7.029,7.056
71.132472,811.043978,7.022,7.057
73.821421,806.828744,7.015,7.057
76.512624,802.614992,7.007,7.057
79.205896,798.402601,7.000,7.058
81.901054,794.191454,6.993,7.058
84.597915,789.981431,6.986,7.058
87.296295,785.772414,6.978,7.059
89.996011,781.564285,6.971,7.059
92.696879,777.356923,6.964,7.059
95.398716,773.150211,6.957,7.060
98.101338,768.944030,6.949,7.060
100.804562,764.738261,6.942,7.061
103.508204,760.532786,6.935,7.061
106.212081,756.327484,6.927,7.061
108.916009,752.122239,6.920,7.062
111.619805,747.916931,6.913,7.062
114.323285,743.711441,6.906,7.062
117.026265,739.505650,6.898,7.063
119.728563,735.299441,6.891,7.063
122.429995,731.092693,6.884,7.064
125.130377,726.885289,6.877,7.064
127.829525,722.677110,6.869,7.064
130.527257,718.468036,6.862,7.065
133.223389,714.257949,6.855,7.065
135.917736,710.046730,6.847,7.065
138.610117,705.834262,6.840,7.066
141.300346,701.620423,6.833,7.066
143.988242,697.405097,6.826,7.067
146.673619,693.188165,6.818,7.067
149.356313,688.969517,6.811,7.067
152.036351,684.749174,6.804,7.068
154.713895,680.527236,6.797,7.068
157.389103,676.303806,6.789,7.068
160.062139,672.078987,6.782,7.069
162.733161,667.852881,6.775,7.069
165.402333,663.625592,6.767,7.069
168.069813,659.397222,6.760,7.070
170.735764,655.167874,6.753,7.070
173.400347,650.937650,6.746,7.071
176.063722,646.706654,6.749,7.060
178.726050,642.474988,6.760,7.042
181.387492,638.242755,6.771,7.023
184.048211,634.010057,6.783,7.005
186.708365,629.776998,6.794,6.986
