# x_m,y_m,w_tr_right_m,w_tr_left_m
-951.746032,172.936382,5.684,5.066
-949.578170,177.338419,5.557,5.150
-948.022521,182.048507,5.658,5.029
-947.048212,186.963107,5.760,4.909
-946.624370,191.978678,5.703,4.819
-946.719913,196.992048,5.555,4.747
-947.281729,201.938665,5.463,4.750
-948.215568,206.826093,5.412,4.809
-949.422676,211.669795,5.361,4.869
-950.804299,216.485230,5.310,4.928
-952.261682,221.287860,5.260,4.988
-953.696071,226.093146,5.209,5.048
-955.024301,230.914385,5.158,5.107
-956.254277,235.752228,5.108,5.167
-957.426890,240.602746,5.057,5.226
-958.583075,245.462004,5.006,5.286
-959.763768,250.326067,4.956,5.345
-961.009904,255.191000,4.905,5.405
-962.356662,260.053118,4.854,5.465
-963.695749,264.915004,4.804,5.524
-964.768961,269.785790,4.753,5.584
-965.312338,274.674684,4.741,5.609
-965.167201,279.572385,4.768,5.600
-964.356436,284.437663,4.795,5.591
-962.920916,289.226111,4.827,5.599
-960.901011,293.875911,4.862,5.625
-958.335592,298.273501,4.897,5.651
-955.263254,302.295747,4.985,5.536
-951.722592,305.819519,5.075,5.418
-947.752202,308.721683,5.067,5.385
-943.390678,310.879109,4.964,5.466
-938.681456,312.199050,4.934,5.571
-933.714849,312.882983,5.057,5.438
-928.607471,313.297487,5.393,5.190
-923.480361,313.766421,5.566,4.915
-918.539291,313.700064,5.222,5.090
-913.984198,312.063101,4.539,5.829
-909.616087,309.726658,4.566,5.795
-905.310442,307.240271,4.593,5.762
-901.053819,304.638635,4.620,5.728
-896.833845,301.951469,4.648,5.695
-892.638149,299.208494,4.675,5.661
-888.454360,296.439429,4.702,5.628
-884.270197,293.673770,4.729,5.594
-880.078488,290.928451,4.757,5.560
-875.879800,288.201372,4.784,5.527
-871.675343,285.488851,4.811,5.493
-867.466330,282.787206,4.838,5.460
-863.253971,280.092753,4.865,5.426
-859.039478,277.401809,4.893,5.393
-854.823937,274.711166,4.920,5.359
-850.607858,272.019821,4.947,5.326
-846.391585,269.327410,4.974,5.292
-842.175459,266.633569,5.001,5.259
-837.959823,263.937934,5.029,5.225
-833.745021,261.240141,5.056,5.192
-829.531393,258.539827,5.083,5.158
-825.319284,255.836628,5.110,5.125
-821.109035,253.130181,5.138,5.091
-816.900989,250.420120,5.161,5.066
-812.695489,247.706082,5.173,5.060
-808.492877,244.987704,5.186,5.054
-804.293495,242.264624,5.198,5.049
-800.097392,239.536878,5.211,5.043
-795.903899,236.805486,5.224,5.037
-791.712240,234.071615,5.236,5.032
-787.521637,231.336432,5.249,5.026
-783.331315,228.601103,5.261,5.021
-779.140496,225.866794,5.274,5.015
-774.948405,223.134672,5.287,5.009
-770.754264,220.405905,5.299,5.004
-766.557297,217.681657,5.312,4.998
-762.356728,214.963097,5.324,4.992
-758.151780,212.251390,5.337,4.987
