# x_m,y_m,w_tr_right_m,w_tr_left_m
570.164478,-1749.077968,4.252,4.553
570.494954,-1744.090742,4.187,4.575
571.340808,-1739.160687,4.186,4.521
572.683929,-1734.344236,4.404,4.318
574.506206,-1729.697824,4.324,4.385
576.788271,-1725.275885,4.252,4.459
579.491538,-1721.102237,4.265,4.482
582.562403,-1717.176781,4.292,4.483
585.946863,-1713.498780,4.325,4.475
589.590915,-1710.067496,4.164,4.729
593.440746,-1706.881677,4.169,4.765
597.450187,-1703.919416,4.556,4.303
601.583116,-1701.131654,4.636,4.191
605.804095,-1698.467482,4.514,4.311
610.077689,-1695.875990,4.527,4.316
614.368460,-1693.306270,4.543,4.320
618.644378,-1690.712361,4.558,4.323
622.898974,-1688.085428,4.574,4.326
627.137381,-1685.433483,4.590,4.329
631.364788,-1682.764622,4.606,4.333
635.586386,-1680.086944,4.622,4.336
639.806990,-1677.407977,4.638,4.339
644.025650,-1674.726534,4.654,4.342
648.236910,-1672.034616,4.670,4.346
652.435197,-1669.324041,4.658,4.369
656.614935,-1666.586630,4.639,4.397
660.770549,-1663.814200,4.621,4.425
664.899283,-1661.002269,4.602,4.454
669.009901,-1658.161469,4.584,4.482
673.114116,-1655.306295,4.565,4.510
677.223637,-1652.451243,4.534,4.507
681.350176,-1649.610809,4.495,4.488
685.498402,-1646.792031,4.457,4.468
689.619493,-1643.945262,4.447,4.423
693.640056,-1640.994825,4.523,4.297
697.486571,-1637.864904,4.599,4.171
701.085516,-1634.479687,4.640,4.251
704.363423,-1630.763530,4.650,4.320
707.259060,-1626.681002,4.608,4.298
709.739135,-1622.288502,4.507,4.446
711.774239,-1617.655183,4.400,4.621
713.334962,-1612.850201,4.417,4.528
714.391894,-1607.942708,4.485,4.447
714.918911,-1602.999863,4.592,4.382
714.940272,-1598.058173,4.772,4.377
714.519669,-1593.130160,4.855,4.298
713.721851,-1588.227703,4.799,4.266
712.611561,-1583.362683,4.603,4.393
711.253547,-1578.546982,4.484,4.458
709.708486,-1573.788429,4.417,4.481
