# x_m,y_m,w_tr_right_m,w_tr_left_m
126.839832,342.693006,5.470,5.919
129.469602,346.963628,5.762,5.733
131.665580,351.454911,6.055,5.560
133.424513,356.123534,5.956,5.659
134.742266,360.929878,6.055,5.702
135.614699,365.834324,6.150,5.731
136.037677,370.797251,5.978,5.792
136.007061,375.779042,5.785,5.791
135.519633,380.740229,5.553,5.678
134.585071,385.643501,5.609,5.343
133.222565,390.453136,5.584,5.139
131.451524,395.133449,5.365,5.231
129.291361,399.648754,5.338,5.268
126.761484,403.963368,5.359,5.225
123.881306,408.041603,5.440,5.083
120.677552,411.858411,5.501,4.955
117.228155,415.463197,5.388,4.946
113.632932,418.937180,5.274,4.937
109.991589,422.361556,5.161,4.928
106.370982,425.793051,5.047,4.919
102.768191,429.236411,4.934,4.910
99.171371,432.689736,4.842,4.904
95.572464,436.152566,4.796,4.904
91.977805,439.629914,4.750,4.904
88.397148,443.128094,4.703,4.903
84.840248,446.653418,4.657,4.903
81.316858,450.212202,4.611,4.902
77.836734,453.810758,4.740,4.997
74.409629,457.455400,4.907,5.111
71.045298,461.152441,5.074,5.226
67.753496,464.908196,5.241,5.341
64.543976,468.728979,5.385,5.359
61.426494,472.621101,5.525,5.358
58.410803,476.590879,5.539,5.462
55.506657,480.644624,5.494,5.617
52.724322,484.788759,5.420,5.876
50.092326,489.033596,5.388,5.943
47.662054,493.394315,5.427,5.691
45.486335,497.886402,5.422,5.525
43.607019,502.519813,5.403,5.386
41.988547,507.265512,5.278,5.213
40.562071,512.077698,5.041,5.003
39.260157,516.912274,4.930,4.960
38.037137,521.750204,5.008,5.166
36.863474,526.591018,5.078,5.232
35.710010,531.434682,5.146,5.255
34.547587,536.281167,5.214,5.278
33.347048,541.130438,5.284,5.303
32.079598,545.982503,5.425,5.415
30.781731,550.844256,5.567,5.527
29.630322,555.737403,5.628,5.674
28.820445,560.685570,5.531,5.889
28.548023,565.700642,5.435,6.105
29.021013,570.627569,5.409,6.441
30.456321,575.187147,5.738,6.800
33.063254,579.102887,6.676,6.588
36.778364,582.296194,6.943,6.593
41.200860,584.933227,6.786,6.814
45.909037,587.195319,6.773,7.052
50.547795,589.232721,6.888,7.288
55.223477,590.978806,7.289,6.803
60.066039,592.102994,6.795,6.951
64.841994,591.945623,6.123,7.136
69.267390,590.281957,5.333,6.080
73.086943,587.269319,5.009,4.968
76.460967,583.474946,5.068,4.930
79.757167,579.590110,5.164,5.032
83.046653,575.743960,5.260,5.134
86.332472,571.937900,5.221,5.122
89.617333,568.172041,5.101,5.041
92.901724,564.437937,4.981,4.960
96.185226,560.723660,4.862,4.880
99.467420,557.017273,4.742,4.799
102.747888,553.306839,4.623,4.718
106.026207,549.580421,4.503,4.637
109.301960,545.826082,4.543,4.569
112.576996,542.037867,4.602,4.503
115.861388,538.231484,4.661,4.436
119.167068,534.427546,4.720,4.369
122.505969,530.646663,4.779,4.302
125.890024,526.909447,4.837,4.237
129.331164,523.236510,4.808,4.499
132.841324,519.648464,4.779,4.760
136.432435,516.165919,4.749,5.021
140.116430,512.809487,4.922,5.166
143.905243,509.599780,5.111,5.302
147.810804,506.557409,5.103,5.325
151.845049,503.702986,5.029,5.309
156.019908,501.057123,5.530,4.979
